label,dispatch_label,hour,dispatch,dispatch_json,dispatch_json_source,next_dispatch_json,freq_csv,freq_png,checkpoint_in,signature_hash,kp,ki,agc_interval,wind_pref_alpha,solar_pref_alpha,agc_allocation_mode,init_mode,apply_governor_targets,apply_dg_targets,governor_target_schedule,dispatch_target_ramp_seconds,agc_gov_output_ramp_frac_pmax_per_min,agc_dg_output_ramp_frac_pmax_per_min,agc_anti_windup_mode,traditional_governor_deadband_hz,traditional_governor_deadband_csv,wind_deadband_hz,solar_deadband_hz,esd_deadband_hz,der_deadband_hz,der_base_ddn,pvd1_base_ddn,esd1_base_ddn,pvd1_tfdb,esd1_tfdb,target_storage_share,achieved_storage_share,storage_scale_factor,storage_scale_applied_factor,scale_esd1_ddn_with_storage,disable_der_frequency_deadband,disable_der_agc,disable_pvd_agc,disable_esd_agc,recompute_ace_raw_on_load,reset_ace_integral_on_load,resume_mode,start_dae_t,end_dae_t,ace_integral_start,ace_raw_start,ace_integral_end,ace_raw_end,agc_freeze_active_start,agc_freeze_on_streak_start,agc_freeze_off_streak_start,agc_freeze_dir_start,agc_freeze_active_end,agc_freeze_on_streak_end,agc_freeze_off_streak_end,agc_freeze_dir_end,der_deadband_disabled_count,traditional_governor_deadband_count,configured_pvd1_deadband_count,configured_esd1_deadband_count,configured_pvd1_ddn,configured_esd1_ddn,configured_wind_pvd1_deadband_count,configured_solar_pvd1_deadband_count,configured_esd1_resource_deadband_count,samples,t_end_s,min_hz,t_min_s,max_hz,t_max_s,final_hz,abs_mean_hz,rms_hz,max_abs_hz,final_abs_hz,share_abs_gt_0p036,share_abs_gt_0p05,zero_crossings,wind_effort,pv_effort,pvd_effort,esd_throughput,gov_droop_effort,gov_paux0_tv,dg_pext0_tv,freq_d1_abs_mean,freq_d1_abs_p95,saturation_fraction,integrator_freeze_fraction,saturation_step_count,integrator_freeze_step_count,agc_request_sum_total_abs_mean,agc_request_sum_total_abs_max,agc_applied_sum_total_abs_mean,agc_applied_sum_total_abs_max,agc_clip_deficit_sum_total_abs_mean,agc_clip_deficit_sum_total_abs_max,agc_saturation_ratio_mean,agc_saturation_ratio_max,agc_freeze_streak_max,agc_freeze_streak_end,agc_unfreeze_streak_end,elapsed_s
h13d1,h13d1,13,1,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h13d1_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h13d1_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h13d2_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h13d1_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h13d1_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h13d0,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,47647.0,48546.0,-132.15076839714337,0.2825544959896338,-104.83585892758464,0.1913741896027425,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0596293548558035,67.0,0.0587817037833771,795.0,0.0414909937696705,0.0340788348979756,0.0363574778066206,0.0596293548558035,0.0414909937696705,0.5533333333333333,0.0555555555555555,17,11.209147805700384,22.26775871828689,33.476906523987275,10.67111646713978,86.62262712816559,0.8853632317233395,0.0,0.0089187784349183,0.0239315855111592,0.0,0.0,0,0,0.3103989236106846,0.3861569216725916,0.3103989236106846,0.3861569216725916,0.0,0.0,0.0,0.0,0,0,0,67.9716941670049
h13d2,h13d2,13,2,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h13d2_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h13d2_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h13d3_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h13d2_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h13d2_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h13d1,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,48546.0,49445.0,-104.83585892758464,0.1913741896027425,10.586812879607304,-0.0380513201186867,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.025539040607394,334.0,0.0538887439078283,854.0,0.0382714157811125,0.0294863523032486,0.0322503927160501,0.0538887439078283,0.0382714157811125,0.4,0.01,42,7.486622937441462,12.35026816952435,19.836891106965812,5.694842321289606,71.18114491499503,1.057820626121084,0.0,0.0094568290556401,0.0236800813745849,0.0,0.0,0,0,0.0978634469677579,0.1935075056518834,0.0978634469677579,0.1935075056518834,4.625929269271486e-20,6.938893903907228e-18,1.6827807247546377e-18,2.0181461343278614e-16,0,0,0,68.30364474999806
h13d3,h13d3,13,3,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h13d3_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h13d3_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h14d0_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h13d3_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h13d3_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h13d2,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,49445.0,50344.0,10.586812879607304,-0.0380513201186867,-29.44700183968592,0.079368877810613,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0492264142292131,877.0,0.0456688667083682,36.0,-0.0464282860118836,0.0212254784356881,0.0239037237716098,0.0492264142292131,0.0464282860118836,0.1044444444444444,0.0,65,2.4401965105324095,2.9298403219811338,5.370036832513543,0.7911065118598785,43.56327873267579,1.1250200649711188,0.0,0.0080827235034025,0.0205298058234764,0.0,0.0,0,0,0.0387207415136048,0.0729986026161796,0.0387207415136048,0.0729986026161796,3.1610516673355153e-19,1.3877787807814457e-17,6.266477466131141e-18,2.1892472686831939e-16,0,0,0,70.81477441700554
h14d0,h14d0,14,0,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h14d0_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h14d0_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h14d1_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h14d0_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h14d0_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h13d3,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,50344.0,51243.0,-29.44700183968592,0.079368877810613,-163.23452262196005,0.3450835749657522,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0546241607257846,519.0,-0.0015312712153536,241.0,-0.042209817963339,0.0330855427365013,0.034064997127013,0.0546241607257846,0.042209817963339,0.4288888888888889,0.0044444444444444,0,5.30187133414533,9.028658978535216,14.330530312680548,4.177239574981456,80.0114672892929,0.8782630331767358,0.0,0.0082466289575672,0.0216716630919089,0.0,0.0,0,0,0.2039259132056453,0.3398616465371399,0.2039259132056453,0.3398616465371399,0.0,0.0,0.0,0.0,0,0,0,69.102452041996
h14d1,h14d1,14,1,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h14d1_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h14d1_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h14d2_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h14d1_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h14d1_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h14d0,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,51243.0,52142.0,-163.23452262196005,0.3450835749657522,-72.1825626330471,0.1251781654723597,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0444944968130722,86.0,0.0653515016602046,870.0,0.043507845337265,0.0319828903492738,0.0349848573672205,0.0653515016602046,0.043507845337265,0.4755555555555555,0.0655555555555555,41,12.352166382465452,21.407207271014418,33.75937365347987,10.11719231292173,80.41975584614009,1.0915901754256372,0.0,0.0091396409567662,0.0215582407359002,0.0,0.0,0,0,0.2797779281585298,0.3746781363603266,0.2797779281585298,0.3746781363603266,0.0,0.0,0.0,0.0,0,0,0,71.49780749999627
h14d2,h14d2,14,2,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h14d2_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h14d2_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h14d3_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h14d2_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h14d2_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h14d1,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,52142.0,53041.0,-72.1825626330471,0.1251781654723597,92.25786982245288,-0.2033849810470515,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,0.0045586435244526,850.0,0.0596493659013441,216.0,0.0427873954697144,0.0406509179653129,0.0413742982867199,0.0596493659013441,0.0427873954697144,0.7744444444444445,0.0966666666666666,0,18.69944200365611,33.29209603451743,51.99153803817354,16.12242493930662,108.77020960484197,0.7424738622739981,0.0,0.0098365199011864,0.0227355651703282,0.0,0.0,0,0,0.0864477480415044,0.2042106885304148,0.0864477480415044,0.2042106885304148,7.555684473143426e-19,2.7755575615628914e-17,8.091346183560482e-18,2.053678467223449e-16,0,0,0,70.12157016599667
h14d3,h14d3,14,3,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h14d3_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h14d3_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h15d0_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h14d3_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h14d3_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h14d2,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,53041.0,53940.0,92.25786982245288,-0.2033849810470515,90.29379886493189,-0.1653165064212957,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0544195684435955,740.0,0.0528692242421779,53.0,-0.0346283249627421,0.0278304808069737,0.0302595364439373,0.0544195684435955,0.0346283249627421,0.3077777777777777,0.0077777777777777,47,5.05401110886399,8.153802516466452,13.20781362533044,3.6082911781457967,64.42802456586975,1.196081741371767,0.0,0.0090477313597855,0.0225241529233661,0.0,0.0,0,0,0.2467517909210611,0.3055122378540846,0.2467517909210611,0.3055122378540846,1.4802973661668757e-18,5.551115123125783e-17,6.0184006355319704e-18,1.9972879418212123e-16,0,0,0,68.48095470900444
h15d0,h15d0,15,0,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h15d0_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h15d0_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h15d1_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h15d0_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h15d0_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h14d3,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,53940.0,54839.0,90.29379886493189,-0.1653165064212957,-47.573505028303835,0.1103088386781706,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0584041539655277,609.0,0.011912353870418,118.0,-0.0343805637677152,0.0341453776692782,0.0357394383012588,0.0584041539655277,0.0343805637677152,0.4866666666666667,0.0433333333333333,8,9.489513380526049,16.05345772935053,25.54297110987658,8.452809208960515,85.19066495395299,0.9780497543746554,0.0,0.0094413798942588,0.0240266069921581,0.0,0.0,0,0,0.0808133003071304,0.1716359682412145,0.0808133003071304,0.1716359682412145,5.098159548842949e-19,2.7755575615628914e-17,4.875798348385972e-18,2.0823224328602327e-16,0,0,0,68.89005116699991
h15d1,h15d1,15,1,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h15d1_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h15d1_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h15d2_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h15d1_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h15d1_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h15d0,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,54839.0,55738.0,-47.573505028303835,0.1103088386781706,11.736337819837988,-0.0445973455588984,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0597582797194085,19.0,0.0577021049653403,828.0,0.0479017458485797,0.0331300403389185,0.0351462738040374,0.0597582797194085,0.0479017458485797,0.48,0.0311111111111111,11,9.81371369824324,16.867928281995617,26.681641980238854,8.247164748213354,82.51650521812113,0.9354498018234948,0.0,0.0091823339905327,0.0236335918181138,0.0,0.0,0,0,0.0989624285415561,0.1815981953768271,0.0989624285415561,0.1815981953768271,1.927470528863119e-20,3.469446951953614e-18,1.0705816459274982e-18,1.2757473205200841e-16,0,0,0,69.33691570899828
h15d2,h15d2,15,2,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h15d2_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h15d2_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h15d3_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h15d2_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h15d2_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h15d1,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,55738.0,56637.0,11.736337819837988,-0.0445973455588984,24.109034695551323,-0.0251215493496982,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0588464988121462,862.0,0.0618352409786204,15.0,-0.0523730613183781,0.0329260042095859,0.0354583850123192,0.0618352409786204,0.0523730613183781,0.4966666666666666,0.0622222222222222,27,11.493860817521494,19.367425882645197,30.86128670016669,9.57676521009252,82.89800350003088,1.0427933379934102,0.0,0.0097318363032343,0.0244450715983068,0.0,0.0,0,0,0.114574920981187,0.1775226607920483,0.114574920981187,0.1775226607920483,6.167905692361981e-19,2.7755575615628914e-17,5.765178103329426e-18,2.1928815709147681e-16,0,0,0,68.84182566699747
h15d3,h15d3,15,3,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h15d3_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h15d3_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h16d0_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h15d3_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h15d3_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h15d2,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,56637.0,57536.0,24.109034695551323,-0.0251215493496982,-85.21195314376739,0.1810104121852818,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0666475270369293,49.0,0.0340384408239202,868.0,-0.0240056823078149,0.0296801013205055,0.0337893694181545,0.0666475270369293,0.0240056823078149,0.4622222222222222,0.0733333333333333,80,11.28073252631062,16.676738453075973,27.957470979386592,9.885181305521188,74.88682937087759,1.0376798726811969,0.0,0.0095565074271888,0.0235674030402665,0.0,0.0,0,0,0.1136429443949309,0.1840070871139323,0.1136429443949309,0.1840070871139323,7.709882115452476e-21,1.734723475976807e-18,5.938933663143233e-19,1.3362600742072275e-16,0,0,0,69.26791070900072
h16d0,h16d0,16,0,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h16d0_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h16d0_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h16d1_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h16d0_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h16d0_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h15d3,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,57536.0,58435.0,-85.21195314376739,0.1810104121852818,15.07130201400654,-0.0361724425977497,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0298290170157122,25.0,0.0466587375159566,688.0,0.0136731033327297,0.0256300580207059,0.0278863991298533,0.0466587375159566,0.0136731033327297,0.1877777777777777,0.0,39,2.725150973735438,3.5255578040222244,6.250708777757662,1.3266786079647472,56.84407296898313,1.161376769948185,0.0,0.0085710487552456,0.0213964828802235,0.0,0.0,0,0,0.0822029288586302,0.1748523303147063,0.0822029288586302,0.1748523303147063,3.854941057726238e-20,6.938893903907228e-18,1.0833878565389901e-18,1.3115923558296943e-16,0,0,0,70.15777020899986
h16d1,h16d1,16,1,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h16d1_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h16d1_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h16d2_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h16d1_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h16d1_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h16d0,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,58435.0,59334.0,15.07130201400654,-0.0361724425977497,-38.89430241891036,0.1046471855594213,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0659214166319333,859.0,0.0412354479224141,54.0,-0.0609038111600934,0.0299385393333106,0.0335026740911348,0.0659214166319333,0.0609038111600934,0.3777777777777777,0.1088888888888888,33,10.729299762448312,13.94606911336296,24.675368875811273,10.031740976167386,73.61074682137239,1.0424534461949206,0.0,0.008827592689982,0.0220685828520936,0.0,0.0,0,0,0.0607295129419939,0.1055843418025886,0.0607295129419939,0.1055843418025886,4.703028090426011e-19,1.3877787807814457e-17,8.620685913129446e-18,2.0952346545467943e-16,0,0,0,70.48371091599984
